-111.59,-61.5177
-113.109,-62.3726
-114.626,-63.1883
-116.143,-64.0419
-117.628,-64.8775
-119.165,-65.7414
-120.733,-66.6235
-121.645,-67.1363
-123.3,-68.0666
-124.798,-68.9085
-126.405,-69.8114
-127.933,-70.67
-129.545,-71.5754
-131.051,-72.4214
-132.639,-73.3132
-134.149,-74.1614
-135.703,-75.0338
-137.246,-75.8999
-138.799,-76.7712
-140.378,-77.6573
-141.886,-78.5416
-143.416,-79.3998
-144.949,-80.2597
-146.517,-81.1392
-148.052,-81.9996
-149.579,-82.8557
-151.099,-83.7079
-152.676,-84.5918
-154.206,-85.4493
-155.74,-86.3083
-157.272,-87.1669
-158.845,-88.0478
-160.419,-88.9298
-160.447,-88.9451
-161.976,-89.8013
-163.579,-90.661
-163.6,-90.6727
-165.131,-91.53
-166.692,-92.4037
-166.705,-92.4108
-168.262,-93.2823
-169.809,-94.1863
-169.821,-94.1929
-171.375,-95.0626
-172.944,-95.9409
-172.955,-95.9471
-174.519,-96.8221
-176.093,-97.7021
-176.109,-97.7111
-177.668,-98.5835
-179.27,-99.4412
-179.285,-99.4493
-180.821,-100.308
-182.408,-101.196
-182.42,-101.202
-183.963,-102.065
-185.554,-102.954
-185.563,-102.96
-187.112,-103.825
-188.659,-104.728
-188.662,-104.73
-190.232,-105.607
-191.829,-106.5
-191.833,-106.502
-193.378,-107.366
-194.976,-108.258
-194.981,-108.261
-196.53,-109.126
-198.13,-110.02
-198.136,-110.024
-199.695,-110.895
-201.272,-111.775
-201.274,-111.776
-202.854,-112.659
-204.467,-113.559
-204.486,-113.57
-206.039,-114.437
-207.669,-115.347
-207.695,-115.362
-209.252,-116.231
-210.857,-117.127
-210.88,-117.14
-212.435,-118.008
-214.026,-118.896
-214.049,-118.909
-215.628,-119.79
-217.231,-120.646
-217.26,-120.662
-218.835,-121.542
-220.434,-122.434
-220.465,-122.451
-222.047,-123.334
-223.66,-124.234
-223.704,-124.258
-225.259,-125.126
-226.856,-126.017
-226.895,-126.039
-228.444,-126.903
-230.025,-127.785
-230.058,-127.803
-231.632,-128.681
-233.243,-129.58
-233.277,-129.599
-234.82,-130.459
-236.405,-131.343
-236.43,-131.357
-238.001,-132.233
-239.613,-133.094
-239.642,-133.11
-241.174,-133.965
-242.75,-134.844
-242.762,-134.85
-244.33,-135.724
-245.898,-136.599
-245.904,-136.602
-247.477,-137.479
-249.063,-138.363
-249.07,-138.367
-250.615,-139.229
-252.187,-140.144
-252.193,-140.146
-253.745,-141.012
-255.338,-141.9
-255.342,-141.902
-256.882,-142.761
-258.472,-143.647
-258.48,-143.652
-260.037,-144.518
-261.621,-145.397
-261.633,-145.403
-263.2,-146.271
-264.791,-147.151
-264.792,-147.151
-266.356,-148.016
-267.931,-148.888
-267.937,-148.892
-269.497,-149.757
-271.069,-150.631
-271.078,-150.636
-272.666,-151.521
-274.252,-152.406
-274.256,-152.408
-275.835,-153.288
-277.399,-154.198
-277.406,-154.202
-278.977,-155.078
-280.566,-155.964
-280.572,-155.967
-282.14,-156.841
-283.729,-157.727
-283.737,-157.731
-285.295,-158.6
-286.857,-159.509
-286.864,-159.513
-288.455,-160.399
-290.033,-161.279
-290.048,-161.288
-291.618,-162.163
-293.198,-163.044
-293.209,-163.05
-294.773,-163.922
-296.362,-164.808
-296.377,-164.816
-297.957,-165.697
-299.536,-166.578
-299.56,-166.591
-301.119,-167.46
-302.686,-168.334
-302.699,-168.341
-304.271,-169.218
-305.836,-170.091
-305.848,-170.097
-307.416,-170.972
-308.986,-171.847
-308.993,-171.851
-310.564,-172.727
-312.153,-173.537
-313.722,-174.412
-315.284,-175.284
-316.857,-176.161
-318.408,-177.026
-319.979,-177.902
-321.528,-178.767
-323.098,-179.643
-324.649,-180.508
-326.21,-181.379
-327.77,-182.25
-329.344,-183.128
-330.886,-183.989
-332.436,-184.854
-333.996,-185.725
-335.577,-186.607
-337.124,-187.471
-338.698,-188.349
-340.254,-189.218
-341.822,-190.094
-343.385,-190.967
-344.928,-191.828
-346.522,-192.719
-348.104,-193.602
-349.692,-194.489
-351.254,-195.362
-352.854,-196.256
-354.437,-197.14
-356.026,-198.028
-357.605,-198.911
-359.205,-199.805
-360.768,-200.678
-362.37,-201.574
-363.959,-202.462
-365.537,-203.345
-367.138,-204.24
-368.716,-205.123
-370.312,-206.015
-371.891,-206.898
-373.471,-207.782
-375.069,-208.677
-376.669,-209.578
-378.227,-210.463
-379.81,-211.362
-381.375,-212.244
-382.979,-213.142
-384.541,-214.017
-386.137,-214.911
-387.695,-215.783
-389.271,-216.666
-390.865,-217.558
-392.463,-218.454
-394.029,-219.331
-395.619,-220.223
-397.184,-221.1
-398.785,-221.997
-400.343,-222.871
-401.916,-223.753
-403.484,-224.671
-405.078,-225.565
-406.645,-226.444
-408.241,-227.34
-409.795,-228.211
-411.394,-229.109
-412.952,-229.984
-414.559,-230.886
-416.112,-231.758
-417.687,-232.643
-419.275,-233.535
-420.854,-234.422
-422.426,-235.305
-424.023,-236.202
-425.591,-237.081
-427.191,-237.976
-428.77,-238.858
-430.373,-239.754
-431.959,-240.641
-431.969,-240.646
-433.558,-241.535
-435.135,-242.418
-435.148,-242.426
-436.746,-243.322
-438.31,-244.202
-438.32,-244.207
-439.917,-245.106
-441.481,-245.988
-441.49,-245.993
-443.089,-246.893
-444.651,-247.773
-444.654,-247.775
-446.248,-248.673
-447.819,-249.558
-447.825,-249.562
-449.422,-250.462
-450.991,-251.347
-451.004,-251.355
-452.578,-252.242
-454.16,-253.135
-454.169,-253.14
-455.748,-254.031
-457.344,-254.931
-457.356,-254.938
-458.935,-255.829
-460.509,-256.718
-460.517,-256.723
-462.109,-257.622
-463.669,-258.503
-463.675,-258.506
-465.27,-259.407
-466.818,-260.32
-466.825,-260.324
-468.415,-261.223
-469.98,-262.108
-469.99,-262.113
-471.562,-263.002
-473.135,-263.892
-473.145,-263.897
-474.714,-264.785
-476.284,-265.674
-476.29,-265.677
-477.878,-266.576
-479.45,-267.428
-479.456,-267.431
-481.019,-268.316
-482.593,-269.208
-482.604,-269.214
-484.187,-270.111
-485.731,-271.024
-485.738,-271.028
-487.312,-271.921
-488.88,-272.81
-488.89,-272.815
-490.492,-273.724
-492.045,-274.605
-492.05,-274.608
-493.643,-275.512
-495.187,-276.427
-495.193,-276.43
-496.785,-277.334
-498.327,-278.21
-498.338,-278.216
-499.906,-279.107
-501.472,-279.997
-501.482,-280.002
-503.072,-280.906
-504.614,-281.783
-504.625,-281.789
-506.194,-282.681
-507.761,-283.611
-507.767,-283.615
-509.356,-284.519
-510.915,-285.406
-510.926,-285.413
-512.51,-286.315
-514.063,-287.199
-514.067,-287.201
-515.657,-288.107
-517.203,-288.989
-517.209,-288.992
-518.798,-289.898
-520.355,-290.786
-520.364,-290.791
-521.946,-291.675
-523.544,-292.547
-523.553,-292.552
-525.154,-293.426
-526.707,-294.296
-526.729,-294.308
-528.313,-295.213
-529.878,-296.107
-529.908,-296.125
-531.472,-297.018
-533.056,-297.924
-533.094,-297.945
-534.657,-298.839
-536.239,-299.744
-536.283,-299.77
-537.863,-300.674
-539.429,-301.571
-539.481,-301.6
-541.092,-302.523
-542.651,-303.416
-542.69,-303.438
-544.272,-304.345
-545.855,-305.253
-545.892,-305.274
-547.486,-306.188
-549.035,-307.115
-549.073,-307.137
-550.664,-308.05
-552.251,-308.961
-552.279,-308.977
-553.898,-309.907
-555.463,-310.806
-555.485,-310.819
-557.073,-311.738
-558.677,-312.673
-560.291,-313.615
-561.883,-314.537
-563.474,-315.452
-565.084,-316.379
-566.686,-317.302
-568.319,-318.205
-569.943,-319.141
-571.537,-320.061
-573.166,-321
-574.769,-321.925
-576.391,-322.862
-577.988,-323.785
-579.615,-324.725
-581.233,-325.66
-582.859,-326.6
-584.481,-327.539
-586.095,-328.473
-587.723,-329.416
-589.361,-330.365
-590.954,-331.288
-592.623,-332.256
-594.242,-333.195
-595.865,-334.137
-597.506,-335.09
-599.151,-336.027
-600.809,-336.97
-602.458,-337.929
-604.101,-338.885
-605.751,-339.845
-607.395,-340.802
-609.042,-341.742
-610.734,-342.709
-612.396,-343.677
-614.053,-344.644
-615.709,-345.61
-617.327,-346.594
-618.994,-347.567
-620.659,-348.54
-620.664,-348.543
-622.317,-349.509
-623.97,-350.477
-623.978,-350.481
-625.64,-351.452
-627.271,-352.403
-627.279,-352.408
-628.932,-353.37
-630.612,-354.347
-630.62,-354.352
-632.282,-355.319
-633.929,-356.28
-633.944,-356.288
-635.595,-357.253
-637.273,-358.237
-637.287,-358.245
-638.95,-359.222
-640.612,-360.199
-640.63,-360.21
-642.295,-361.19
-643.969,-362.213
-643.987,-362.224
-645.663,-363.211
-647.341,-364.199
-647.355,-364.207
-649.047,-365.205
-650.714,-366.188
-650.728,-366.196
-652.401,-367.184
-654.092,-368.182
-654.104,-368.189
-655.8,-369.191
-656.277,-369.473
-657.994,-370.488
-659.711,-371.503
-661.431,-372.521
-661.616,-372.631
-663.328,-373.645
-663.705,-373.868
-665.458,-374.907
-667.218,-375.95
-667.448,-376.087
-669.184,-377.131
-670.964,-378.213
-671.074,-378.281
-672.826,-379.346
-674.632,-380.432
-674.641,-380.437
-676.398,-381.482
-678.208,-382.559
-679.992,-383.621
-680.7,-384.043
-682.469,-385.098
-682.57,-385.158
-684.296,-386.188
-686.046,-387.233
-686.08,-387.253
-687.852,-388.311
-689.66,-389.353
-689.69,-389.37
-691.435,-390.414
-693.205,-391.473
-693.267,-391.51
-695.028,-392.565
-696.818,-393.637
-698.575,-394.69
-699.317,-395.135
-701.061,-396.182
-701.159,-396.241
-702.868,-397.266
-704.597,-398.302
-704.647,-398.331
-706.389,-399.375
-708.116,-400.409
-708.122,-400.412
-709.874,-401.461
-711.626,-402.511
-711.66,-402.532
-713.375,-403.56
-715.138,-404.619
-715.193,-404.652
-716.895,-405.677
-718.64,-406.73
-718.698,-406.765
-720.406,-407.797
-722.151,-408.853
-722.211,-408.889
-723.924,-409.926
-725.663,-410.979
-725.723,-411.015
-727.415,-412.041
-729.165,-413.103
-729.217,-413.134
-730.901,-414.156
-732.584,-415.178
-732.616,-415.197
-734.384,-416.272
-736.103,-417.318
-736.148,-417.345
-737.831,-418.369
-739.557,-419.421
-739.597,-419.445
-741.274,-420.467
-743.015,-421.528
-743.056,-421.554
-744.731,-422.576
-746.477,-423.603
-746.519,-423.629
-748.193,-424.652
-749.889,-425.689
-749.923,-425.71
-751.634,-426.757
-753.352,-427.809
-753.407,-427.843
-755.078,-428.867
-756.775,-429.947
-756.833,-429.982
-758.494,-431.002
-760.186,-432.041
-760.242,-432.076
-761.946,-433.123
-763.626,-434.156
-763.682,-434.191
-765.337,-435.209
-767.042,-436.26
-767.099,-436.295
-768.752,-437.314
-770.458,-438.366
-770.515,-438.401
-772.154,-439.413
-773.819,-440.442
-773.867,-440.472
-775.521,-441.494
-777.152,-442.503
-777.187,-442.525
-778.895,-443.583
-780.554,-444.61
-780.602,-444.64
-782.231,-445.65
-783.899,-446.685
-783.945,-446.714
-785.569,-447.722
-787.234,-448.757
-787.277,-448.783
-788.893,-449.789
-790.539,-450.813
-790.58,-450.838
-792.235,-451.869
-793.85,-452.915
-793.89,-452.94
-795.491,-453.938
-797.146,-454.971
-797.176,-454.99
-798.775,-455.989
-800.421,-457.018
-802.039,-458.03
-802.66,-458.418
-804.381,-459.497
-805.993,-460.507
-807.596,-461.512
-807.715,-461.587
-809.282,-462.57
-810.882,-463.575
-810.975,-463.634
-812.534,-464.614
-814.137,-465.622
-814.212,-465.669
-815.779,-466.656
-817.392,-467.672
-817.446,-467.706
-819.008,-468.691
-820.621,-469.709
-820.659,-469.732
-822.213,-470.713
-823.831,-471.736
-823.854,-471.751
-825.417,-472.739
-827.02,-473.754
-827.035,-473.763
-828.603,-474.756
-830.202,-475.769
-830.211,-475.775
-831.759,-476.757
-833.371,-477.781
-833.374,-477.782
-834.916,-478.762
-836.499,-479.768
-836.508,-479.774
-838.094,-480.785
-839.65,-481.78
-839.663,-481.788
-841.239,-482.799
-842.829,-483.82
-842.83,-483.821
-844.367,-484.809
-845.972,-485.841
-847.507,-486.826
-849.108,-487.852
-849.132,-487.867
-850.674,-488.854
-852.267,-489.875
-852.295,-489.893
-853.832,-490.878
-855.422,-491.899
-855.458,-491.922
-857.005,-492.916
-858.593,-493.936
-858.627,-493.958
-860.176,-494.954
-861.766,-495.978
-861.795,-495.996
-863.335,-496.989
-864.912,-498.005
-864.944,-498.026
-866.496,-499.027
-868.104,-500.026
-868.13,-500.043
-869.674,-501.041
-871.273,-502.075
-871.289,-502.085
-872.829,-503.082
-874.427,-504.117
-874.431,-504.12
-875.979,-505.124
-877.56,-506.15
-877.564,-506.153
-879.112,-507.158
-880.687,-508.181
-880.696,-508.187
-882.234,-509.187
-883.82,-510.22
-883.832,-510.228
-885.363,-511.225
-886.937,-512.252
-886.952,-512.261
-888.477,-513.256
-890.045,-514.28
-890.055,-514.287
-891.588,-515.289
-893.153,-516.313
-893.163,-516.32
-894.686,-517.317
-896.25,-518.341
-896.26,-518.348
-897.776,-519.342
-899.344,-520.371
-899.358,-520.38
-900.866,-521.371
-902.432,-522.4
-902.446,-522.409
-903.952,-523.4
-905.508,-524.425
-905.52,-524.432
-907.029,-525.427
-908.581,-526.45
-908.595,-526.459
-910.109,-527.458
-911.662,-528.484
-911.676,-528.494
-913.176,-529.485
-914.723,-530.468
-914.735,-530.476
-916.278,-531.497
-917.787,-532.497
-917.805,-532.509
-919.314,-533.509
-920.839,-534.521
-920.854,-534.531
-922.375,-535.541
-923.881,-536.541
-923.89,-536.548
-925.386,-537.542
-926.931,-538.53
-926.937,-538.534
-928.433,-539.53
-929.95,-540.54
-929.954,-540.543
-931.473,-541.556
-932.966,-542.552
-932.971,-542.556
-934.455,-543.547
-935.963,-544.554
-935.974,-544.561
-937.476,-545.566
-938.978,-546.57
-938.983,-546.574
-940.511,-547.597
-942,-548.595
-942.006,-548.599
-943.508,-549.605
-944.987,-550.638
-944.99,-550.64
-946.473,-551.636
-947.964,-552.637
-947.972,-552.643
-949.454,-553.639
-950.945,-554.642
-950.95,-554.645
-952.437,-555.646
-953.927,-556.65
-953.929,-556.651
-955.41,-557.649
-956.903,-558.656
-956.909,-558.66
-958.396,-559.663
-959.889,-560.671
-959.899,-560.678
-961.376,-561.676
-962.83,-562.699
-962.836,-562.703
-964.312,-563.702
-965.783,-564.697
-965.79,-564.702
-967.26,-565.697
-968.737,-566.698
-968.75,-566.707
-970.19,-567.684
-971.669,-568.727
-971.671,-568.729
-973.13,-569.72
-974.611,-570.725
-974.617,-570.73
-976.084,-571.726
-977.549,-572.723
-977.564,-572.733
-979.018,-573.722
-980.507,-574.696
-980.534,-574.714
-982,-575.713
-983.463,-576.71
-983.499,-576.735
-984.966,-577.736
-986.405,-578.757
-986.45,-578.788
-987.917,-579.79
-989.385,-580.792
-989.432,-580.825
-990.899,-581.828
-992.368,-582.833
-992.426,-582.872
-993.859,-583.852
-995.368,-584.885
-995.429,-584.927
-996.901,-585.936
-998.377,-586.907
-998.442,-586.951
-999.921,-587.966
-1001.39,-588.974
-1001.45,-589.018
-1002.95,-590.047
-1004.42,-591.052
-1004.48,-591.093
-1005.98,-592.124
-1007.47,-593.108
-1007.52,-593.148
-1009.01,-594.172
-1010.5,-595.197
-1010.56,-595.236
-1012.06,-596.271
-1013.54,-597.288
-1013.58,-597.32
-1015.09,-598.355
-1016.56,-599.373
-1016.61,-599.404
-1018.13,-600.451
-1019.6,-601.468
-1019.64,-601.495
-1021.15,-602.538
-1022.62,-603.596
-1022.65,-603.618
-1024.16,-604.664
-1025.66,-605.701
-1025.68,-605.714
-1027.19,-606.758
-1028.7,-607.805
-1028.71,-607.809
-1030.23,-608.86
-1031.71,-609.888
-1031.71,-609.89
-1033.23,-610.94
-1034.71,-611.971
-1034.72,-611.974
-1036.25,-613.04
-1037.73,-614.065
-1037.74,-614.075
-1039.26,-615.124
-1040.76,-616.171
-1040.78,-616.186
-1042.3,-617.237
-1043.81,-618.289
-1043.84,-618.312
-1045.36,-619.37
-1046.86,-620.411
-1046.9,-620.439
-1048.4,-621.488
-1049.89,-622.527
-1049.94,-622.556
-1051.43,-623.601
-1052.97,-624.589
-1053.01,-624.618
-1054.51,-625.667
-1056.01,-626.712
-1056.06,-626.745
-1057.58,-627.804
-1059.04,-628.864
-1059.08,-628.895
-1060.57,-629.935
-1062.06,-630.976
-1062.11,-631.012
-1063.59,-632.044
-1065.07,-633.084
-1065.12,-633.117
-1066.61,-634.162
-1068.08,-635.19
-1068.13,-635.221
-1069.6,-636.251
-1071.07,-637.283
-1071.11,-637.308
-1072.58,-638.345
-1074.05,-639.37
-1074.08,-639.392
-1075.54,-640.42
-1076.99,-641.478
-1077.02,-641.499
-1078.5,-642.537
-1079.95,-643.553
-1079.98,-643.572
-1081.46,-644.613
-1082.87,-645.647
-1082.89,-645.66
-1084.39,-646.709
-1085.81,-647.714
-1085.84,-647.733
-1087.29,-648.754
-1088.75,-649.781
-1088.77,-649.796
-1090.24,-650.828
-1091.68,-651.843
-1091.7,-651.854
-1093.16,-652.883
-1094.59,-653.888
-1094.6,-653.895
-1096.05,-654.917
-1097.48,-655.926
-1097.48,-655.927
-1098.93,-656.945
-1100.37,-657.961
-1100.37,-657.965
-1101.83,-658.992
-1103.26,-660.005
-1103.27,-660.009
-1104.72,-661.031
-1106.11,-662.015
-1106.13,-662.028
-1107.61,-663.073
-1109.02,-664.069
-1109.04,-664.081
-1110.49,-665.105
-1111.92,-666.121
-1111.94,-666.135
-1113.4,-667.166
-1114.82,-668.166
-1114.84,-668.184
-1116.26,-669.208
-1117.72,-670.257
-1117.73,-670.271
-1119.19,-671.299
-1120.62,-672.315
-1120.64,-672.329
-1122.09,-673.354
-1123.53,-674.371
-1123.55,-674.386
-1125.01,-675.424
-1126.44,-676.436
-1126.47,-676.452
-1127.92,-677.443
-1129.36,-678.419
-1129.39,-678.446
-1130.88,-679.501
-1132.31,-680.511
-1132.34,-680.532
-1133.77,-681.552
-1135.22,-682.58
-1135.25,-682.602
-1136.71,-683.637
-1138.15,-684.657
-1138.18,-684.68
-1139.63,-685.709
-1141.08,-686.695
-1141.11,-686.72
-1142.56,-687.745
-1144,-688.771
-1144.04,-688.799
-1145.5,-689.837
-1146.93,-690.855
-1146.97,-690.879
-1148.44,-691.922
-1149.89,-692.953
-1149.91,-692.972
-1151.38,-694.018
-1152.82,-694.999
-1152.84,-695.015
-1154.35,-696.083
-1155.79,-697.111
-1155.8,-697.115
-1157.27,-698.161
-1158.71,-699.185
-1158.71,-699.19
-1160.18,-700.236
-1161.64,-701.275
-1161.65,-701.282
-1163.12,-702.331
-1164.53,-703.413
-1164.54,-703.421
-1166.01,-704.467
-1167.49,-705.522
-1167.52,-705.542
-1168.93,-706.55
-1170.42,-707.607
-1170.44,-707.623
-1171.89,-708.653
-1173.35,-709.698
-1173.38,-709.717
-1174.85,-710.745
-1176.29,-711.752
-1176.32,-711.771
-1177.78,-712.816
-1179.21,-713.835
-1179.24,-713.854
-1180.7,-714.893
-1182.14,-715.92
-1182.16,-715.94
-1183.63,-716.967
-1185.07,-717.972
-1185.1,-717.989
-1186.55,-719.025
-1187.98,-720.044
-1188,-720.064
-1189.46,-721.105
-1190.88,-722.119
-1190.91,-722.139
-1192.35,-723.169
-1193.78,-724.208
-1193.81,-724.229
-1195.23,-725.253
-1196.66,-726.286
-1196.69,-726.304
-1198.13,-727.332
-1199.55,-728.346
-1199.57,-728.361
-1201.02,-729.393
-1202.43,-730.403
-1202.45,-730.414
-1203.89,-731.443
-1205.3,-732.449
-1205.3,-732.454
-1206.74,-733.478
-1208.16,-734.455
-1208.17,-734.462
-1209.6,-735.484
-1211.02,-736.498
-1211.04,-736.511
-1212.47,-737.534
-1213.88,-738.542
-1213.91,-738.559
-1215.32,-739.581
-1216.74,-740.624
-1216.76,-740.642
-1218.18,-741.683
-1219.59,-742.699
-1219.61,-742.718
-1221.03,-743.731
-1222.49,-744.774
-1223.9,-745.783
-1225.36,-746.827
-1226.78,-747.836
-1228.22,-748.871
-1229.66,-749.899
-1231.08,-750.911
-1232.52,-751.942
-1233.94,-752.955
-1235.37,-753.977
-1236.78,-754.984
-1238.19,-755.997
-1239.63,-757.02
-1241.06,-758.044
-1242.47,-759.049
-1244.3,-760.349
-1245.73,-761.347
-1247.21,-762.382
-1248.49,-763.279
-1249.95,-764.316
-1251.24,-765.237
-1252.68,-766.266
-1254,-767.211
-1255.44,-768.24
-1256.8,-769.206
-1258.23,-770.228
-1259.6,-771.205
-1261.02,-772.223
-1262.41,-773.216
-1263.84,-774.238
-1265.24,-775.235
-1267.08,-776.55
-1268.5,-777.566
-1269.96,-778.606
-1271.25,-779.53
-1273.06,-780.818
-1274.51,-781.855
-1275.96,-782.893
-1277.2,-783.775
-1278.68,-784.829
-1279.97,-785.754
-1281.77,-787.036
-1283.21,-788.064
-1284.93,-789.292
-1286.42,-790.354
-1288.09,-791.545
-1289.58,-792.607
-1291.2,-793.761
-1292.7,-794.83
-1294.28,-795.954
-1295.77,-797.019
-1297.32,-798.12
-1298.82,-799.187
-1300.34,-800.276
-1301.84,-801.34
-1303.34,-802.449
-1304.83,-803.514
-1306.33,-804.582
-1307.84,-805.653
-1309.38,-806.755
-1310.27,-807.429
-1311.91,-808.593
-1313.37,-809.635
-1314.99,-810.783
-1316.49,-811.851
-1318.09,-812.949
-1319.6,-814.022
-1321.16,-815.136
-1322.66,-816.196
-1324.22,-817.311
-1325.71,-818.366
-1327.25,-819.463
-1328.79,-820.56
-1330.32,-821.642
-1331.82,-822.711
-1333.35,-823.794
-1334.9,-824.899
-1336.41,-825.972
-1337.92,-827.041
-1339.46,-828.138
-1340.41,-828.812
-1342.08,-829.996
-1343.56,-831.047
-1345.17,-832.265
-1346.66,-833.323
-1348.28,-834.475
-1349.78,-835.536
-1351.4,-836.684
-1352.9,-837.748
-1354.49,-838.879
-1356,-839.949
-1357.59,-841.072
-1359.1,-842.142
-1360.68,-843.22
-1362.23,-844.322
-1363.78,-845.415
-1365.31,-846.496
-1366.84,-847.581
-1368.4,-848.684
-1369.93,-849.769
-1371.45,-850.845
-1372.99,-851.929
-1374.55,-853.033
-1376.06,-854.142
-1377.59,-855.226
-1379.11,-856.301
-1380.68,-857.411
-1382.2,-858.486
-1383.73,-859.564
-1385.27,-860.65
-1386.79,-861.723
-1388.31,-862.8
-1389.88,-863.907
-1391.41,-864.984
-1392.93,-866.06
-1394.46,-867.138
-1396.02,-868.235
-1397.57,-869.288
-1399.09,-870.357
-1400.64,-871.45
-1402.2,-872.553
-1403.76,-873.65
-1403.77,-873.658
-1405.29,-874.729
-1406.85,-875.826
-1406.85,-875.829
-1408.41,-876.921
-1409.99,-878.034
-1409.99,-878.038
-1411.51,-879.109
-1413.06,-880.2
-1413.08,-880.208
-1414.65,-881.317
-1416.22,-882.416
-1416.22,-882.421
-1417.76,-883.503
-1419.32,-884.636
-1419.32,-884.64
-1420.85,-885.711
-1422.41,-886.811
-1422.42,-886.814
-1423.96,-887.9
-1425.53,-889.005
-1425.54,-889.009
-1427.09,-890.098
-1428.67,-891.205
-1428.68,-891.211
-1430.21,-892.287
-1431.78,-893.389
-1431.78,-893.391
-1433.34,-894.484
-1434.91,-895.585
-1434.92,-895.589
-1436.45,-896.665
-1438.04,-897.778
-1438.05,-897.782
-1439.58,-898.857
-1441.15,-899.953
-1441.15,-899.955
-1442.72,-901.054
-1444.32,-902.137
-1444.33,-902.143
-1445.88,-903.227
-1447.47,-904.339
-1447.48,-904.35
-1449.03,-905.434
-1450.61,-906.537
-1450.63,-906.552
-1452.2,-907.65
-1453.75,-908.73
-1455.3,-909.818
-1456.84,-910.892
-1458.37,-911.963
-1459.91,-913.04
-1461.46,-914.117
-1462.98,-915.182
-1464.53,-916.261
-1466.04,-917.316
-1467.58,-918.392
-1469.1,-919.448
-1470.67,-920.546
-1472.15,-921.578
-1473.69,-922.645
-1475.18,-923.69
-1476.72,-924.758
-1478.22,-925.802
-1479.75,-926.869
-1481.26,-927.916
-1482.78,-928.975
-1484.28,-930.017
-1485.81,-931.086
-1487.33,-932.102
-1488.86,-933.16
-1490.37,-934.214
-1491.89,-935.267
-1493.42,-936.328
-1494.92,-937.373
-1496.47,-938.443
-1497.99,-939.504
-1499.52,-940.563
-1501.04,-941.613
-1502.59,-942.69
-1504.12,-943.757
-1505.64,-944.821
-1507.15,-945.883
-1508.69,-946.958
-1510.23,-948.019
-1511.76,-949.076
-1513.28,-950.132
-1514.83,-951.161
-1516.38,-952.232
-1517.89,-953.275
-1519.44,-954.347
-1520.94,-955.426
-1522.46,-956.47
-1524.02,-957.549
-1525.56,-958.609
-1527.08,-959.661
-1528.62,-960.72
-1530.14,-961.767
-1531.68,-962.828
-1533.21,-963.885
-1534.74,-964.936
-1536.28,-965.998
-1537.83,-967.065
-1539.35,-968.11
-1540.88,-969.164
-1542.43,-970.229
-1543.96,-971.28
-1545.5,-972.337
-1547.05,-973.402
-1548.57,-974.449
-1550.11,-975.504
-1551.64,-976.555
-1553.19,-977.618
-1554.72,-978.669
-1556.26,-979.72
-1557.8,-980.78
-1559.35,-981.841
-1560.9,-982.899
-1562.43,-983.947
-1563.99,-985.014
-1565.55,-986.079
-1567.09,-987.136
-1568.65,-988.2
-1570.2,-989.263
-1571.74,-990.311
-1573.32,-991.394
-1574.89,-992.46
-1576.44,-993.521
-1577.98,-994.573
-1579.55,-995.64
-1581.09,-996.694
-1582.67,-997.766
-1584.25,-998.841
-1585.79,-999.89
-1587.36,-1000.96
-1588.9,-1002.05
